city,timestamp,temperature,season
New York,2010-03-19,11.19218168469184,spring
New York,2010-03-20,7.0771942500129,spring
New York,2010-03-21,1.8101942858574205,spring
New York,2010-03-22,13.248673476176654,spring
New York,2010-03-23,15.42256251895752,spring
New York,2010-03-24,14.893393453932328,spring
New York,2010-03-25,8.04473805532208,spring
New York,2010-03-26,15.990512127394569,spring
New York,2010-03-27,9.146254962875192,spring
New York,2010-03-28,13.062227794086077,spring
New York,2010-03-29,7.750801087292993,spring
New York,2010-03-30,14.381570037268448,spring
New York,2010-03-31,6.9801341863861035,spring
New York,2010-04-01,7.778603357775998,spring
New York,2010-04-02,8.873507103817108,spring
New York,2010-04-03,1.8024642905459243,spring
New York,2010-04-04,9.12597983738792,spring
New York,2010-04-05,11.312578506318749,spring
New York,2010-04-06,11.552144835529923,spring
New York,2010-04-07,13.87867189715767,spring
New York,2010-04-08,7.019306931008945,spring
New York,2010-04-09,14.186589624165434,spring
New York,2010-04-10,7.272792458260642,spring
New York,2010-04-11,7.565171907343144,spring
New York,2010-04-12,11.828467466973068,spring
New York,2010-04-13,11.755561792337751,spring
New York,2010-04-14,17.488840506492874,spring
New York,2010-04-15,5.39238947786102,spring
New York,2010-04-16,13.782012782586454,spring
New York,2010-04-17,5.109341757073938,spring
New York,2010-04-18,7.859828760624083,spring
New York,2010-04-19,2.751471352917132,spring
New York,2010-04-20,14.014637158386872,spring
New York,2010-04-21,9.433699912143796,spring
New York,2010-04-22,4.979996326061778,spring
New York,2010-04-23,6.452611435166113,spring
New York,2010-04-24,16.335746710949575,spring
New York,2010-04-25,10.839741298125881,spring
New York,2010-04-26,4.306955538276213,spring
New York,2010-04-27,16.130874405826265,spring
New York,2010-04-28,6.889117908767112,spring
New York,2010-04-29,13.791413859416812,spring
New York,2010-04-30,12.762405366118506,spring
New York,2010-05-01,6.903780177965349,spring
New York,2010-05-02,7.285364294727191,spring
New York,2010-05-03,0.8508411359269874,spring
New York,2010-05-04,3.1910762056917097,spring
New York,2010-05-05,12.440047500722416,spring
New York,2010-05-06,2.432259575901229,spring
New York,2010-05-07,14.597942849686545,spring
New York,2010-05-08,10.859612010482044,spring
New York,2010-05-09,20.094548045440174,spring
New York,2010-05-10,13.907638087648582,spring
New York,2010-05-11,15.255459257368312,spring
New York,2010-05-12,4.839067642972773,spring
New York,2010-05-13,14.526069506863871,spring
New York,2010-05-14,-3.5981119303542597,spring
New York,2010-05-15,21.788262681053922,spring
New York,2010-05-16,10.546923002225869,spring
New York,2010-05-17,16.304622267800013,spring
New York,2010-05-18,6.954015376701075,spring
New York,2010-05-19,11.639451466296688,spring
New York,2010-05-20,5.956003625601605,spring
New York,2010-05-21,9.870516178491153,spring
New York,2010-05-22,14.21005384759354,spring
New York,2010-05-23,9.139469714732355,spring
New York,2010-05-24,17.592476809648232,spring
New York,2010-05-25,8.734216438644527,spring
New York,2010-05-26,17.293915394580047,spring
New York,2010-05-27,1.239668082770431,spring
New York,2010-05-28,15.234757284177508,spring
New York,2010-05-29,13.837674328507987,spring
New York,2010-05-30,9.450634929783629,spring
New York,2010-05-31,10.40350186263214,spring
New York,2010-06-01,21.33218303972716,summer
New York,2010-06-02,22.160154834152735,summer
New York,2010-06-03,24.635748614704724,summer
New York,2010-06-04,23.82798824106236,summer
New York,2010-06-05,23.266989635511425,summer
New York,2010-06-06,33.19264522867199,summer
New York,2010-06-07,30.99505784223842,summer
New York,2010-06-08,26.655313171316106,summer
New York,2010-06-09,34.8164314231108,summer
New York,2010-06-10,19.964985674990228,summer
New York,2010-06-11,29.73809718718683,summer
New York,2010-06-12,29.508078379173437,summer
New York,2010-06-13,18.59526933558965,summer
New York,2010-06-14,21.193027718738353,summer
New York,2010-06-15,31.74139487335868,summer
New York,2010-06-16,16.391705880523656,summer
New York,2010-06-17,21.863466888524304,summer
New York,2010-06-18,32.17425026260776,summer
New York,2010-06-19,15.178746877426365,summer
New York,2010-06-20,28.431208196970182,summer
New York,2010-06-21,27.814341621040604,summer
New York,2010-06-22,28.782592741120283,summer
New York,2010-06-23,16.690884412893958,summer
New York,2010-06-24,28.062931530185494,summer
New York,2010-06-25,27.386467543722755,summer
New York,2010-06-26,16.93557606544261,summer
New York,2010-06-27,13.541429277178551,summer
New York,2010-06-28,32.32255309308479,summer
New York,2010-06-29,28.34079601157979,summer
New York,2010-06-30,27.5536366888467,summer
New York,2010-07-01,17.856980895983142,summer
New York,2010-07-02,26.63428378976762,summer
New York,2010-07-03,21.268955718300347,summer
New York,2010-07-04,30.115211763393468,summer
New York,2010-07-05,28.381810018351384,summer
New York,2010-07-06,27.778214240131156,summer
New York,2010-07-07,29.246316451234087,summer
New York,2010-07-08,21.606781457949058,summer
New York,2010-07-09,27.103225193549658,summer
New York,2010-07-10,22.861452699638686,summer
New York,2010-07-11,29.39088706271397,summer
New York,2010-07-12,28.034683459044583,summer
New York,2010-07-13,22.218396310819184,summer
New York,2010-07-14,19.2887307806007,summer
New York,2010-07-15,22.46639777441648,summer
New York,2010-07-16,30.885631906604893,summer
New York,2010-07-17,22.385474317856623,summer
New York,2010-07-18,28.570456768053138,summer
New York,2010-07-19,26.032661345331626,summer
New York,2010-07-20,26.800885424282548,summer
New York,2010-07-21,21.8964529593481,summer
New York,2010-07-22,26.47687383349772,summer
New York,2010-07-23,21.33255885705422,summer
New York,2010-07-24,28.8296801713861,summer
New York,2010-07-25,23.313539855974597,summer
New York,2010-07-26,25.400390563463745,summer
New York,2010-07-27,26.92858656470898,summer
New York,2010-07-28,26.379559503206714,summer
New York,2010-07-29,32.83689918342132,summer
New York,2010-07-30,27.30927898373557,summer
New York,2010-07-31,18.88739821135153,summer
New York,2010-08-01,26.404006321329494,summer
New York,2010-08-02,30.10854903066135,summer
New York,2010-08-03,22.96945089156688,summer
New York,2010-08-04,16.55103827493255,summer
New York,2010-08-05,26.37748420649093,summer
New York,2010-08-06,25.64501460817365,summer
New York,2010-08-07,26.611770056708373,summer
New York,2010-08-08,31.69300027817185,summer
New York,2010-08-09,24.30480821231226,summer
New York,2010-08-10,25.932082284015735,summer
New York,2010-08-11,27.46075718651956,summer
New York,2010-08-12,24.674940484512287,summer
New York,2010-08-13,20.301365744174046,summer
New York,2010-08-14,32.022179533199456,summer
New York,2010-08-15,28.8266532881943,summer
New York,2010-08-16,30.019733178609318,summer
New York,2010-08-17,31.425660252232532,summer
New York,2010-08-18,28.543797419954025,summer
New York,2010-08-19,24.671569291161465,summer
New York,2010-08-20,18.794205644106288,summer
New York,2010-08-21,23.93883495152635,summer
New York,2010-08-22,25.73149920964872,summer
New York,2010-08-23,30.44333189014924,summer
New York,2010-08-24,28.798152740243538,summer
New York,2010-08-25,23.891729293062756,summer
New York,2010-08-26,16.9320024497888,summer
New York,2010-08-27,25.671525855299176,summer
New York,2010-08-28,28.52290778334189,summer
New York,2010-08-29,28.926769993226582,summer
New York,2010-08-30,30.055303711787634,summer
New York,2010-08-31,25.385731047683038,summer
New York,2010-09-01,10.008683176400591,autumn
New York,2010-09-02,2.520793920459874,autumn
New York,2010-09-03,13.138632230724676,autumn
New York,2010-09-04,11.257430128994804,autumn
New York,2010-09-05,22.235567400195045,autumn
New York,2010-09-06,11.394944998015125,autumn
New York,2010-09-07,20.372755911315675,autumn
New York,2010-09-08,16.631771444639618,autumn
New York,2010-09-09,14.938018333175453,autumn
New York,2010-09-10,9.97651911909746,autumn
New York,2010-09-11,14.111586632859789,autumn
New York,2010-09-12,14.65030714865216,autumn
New York,2010-09-13,20.554165919611485,autumn
New York,2010-09-14,11.491400064857942,autumn
New York,2010-09-15,9.847755312155043,autumn
New York,2010-09-16,5.665152123023876,autumn
New York,2010-09-17,10.709624946429432,autumn
New York,2010-09-18,23.884004623452466,autumn
New York,2010-09-19,11.48978513196179,autumn
New York,2010-09-20,7.343316776634601,autumn
New York,2010-09-21,17.708398370065016,autumn
New York,2010-09-22,16.683681907993147,autumn
New York,2010-09-23,14.147697067846272,autumn
New York,2010-09-24,13.155161030773797,autumn
New York,2010-09-25,17.375210106695818,autumn
New York,2010-09-26,15.638767148459968,autumn
New York,2010-09-27,12.433921586798705,autumn
New York,2010-09-28,14.77665279636834,autumn
New York,2010-09-29,14.896171619471966,autumn
New York,2010-09-30,18.327096699850294,autumn
New York,2010-10-01,18.79816259657056,autumn
New York,2010-10-02,19.85828414907466,autumn
New York,2010-10-03,9.492200910884133,autumn
New York,2010-10-04,9.221545222567647,autumn
New York,2010-10-05,11.966844888106193,autumn
New York,2010-10-06,13.453278551371794,autumn
New York,2010-10-07,10.213355636181074,autumn
New York,2010-10-08,5.940329201721902,autumn
New York,2010-10-09,13.031107474564804,autumn
New York,2010-10-10,15.082763542986177,autumn
New York,2010-10-11,13.307474942478928,autumn
New York,2010-10-12,12.09884071333688,autumn
New York,2010-10-13,18.2481722180487,autumn
New York,2010-10-14,19.7418503982329,autumn
New York,2010-10-15,15.053577202670132,autumn
New York,2010-10-16,11.427925476932673,autumn
New York,2010-10-17,15.07094405345455,autumn
New York,2010-10-18,8.931917302193655,autumn
New York,2010-10-19,12.065406504239474,autumn
New York,2010-10-20,7.957548918968243,autumn
New York,2010-10-21,13.997614813973913,autumn
New York,2010-10-22,10.721796421759104,autumn
New York,2010-10-23,13.792232397218964,autumn
New York,2010-10-24,11.53228051120311,autumn
New York,2010-10-25,14.671856972308332,autumn
New York,2010-10-26,13.611912613725215,autumn
New York,2010-10-27,18.565521592514212,autumn
New York,2010-10-28,12.819980588468567,autumn
New York,2010-10-29,15.725399550629595,autumn
New York,2010-10-30,15.333715507305515,autumn
New York,2010-10-31,15.501228591941699,autumn
New York,2010-11-01,12.111928862217168,autumn
New York,2010-11-02,16.484373200575693,autumn
New York,2010-11-03,16.985035656635926,autumn
New York,2010-11-04,14.515521871171606,autumn
New York,2010-11-05,28.026043121453455,autumn
New York,2010-11-06,19.20692625807775,autumn
New York,2010-11-07,12.463992422615629,autumn
New York,2010-11-08,16.035397555345057,autumn
New York,2010-11-09,16.436176140587257,autumn
New York,2010-11-10,21.26904423490321,autumn
New York,2010-11-11,19.800499756768133,autumn
New York,2010-11-12,15.642301604513465,autumn
New York,2010-11-13,6.845972386707989,autumn
New York,2010-11-14,12.977078197148556,autumn
New York,2010-11-15,16.028100563704427,autumn
New York,2010-11-16,11.159345855780968,autumn
New York,2010-11-17,14.974531430487232,autumn
New York,2010-11-18,17.081359580235386,autumn
New York,2010-11-19,24.42911065588655,autumn
New York,2010-11-20,4.843675699952801,autumn
New York,2010-11-21,10.67522766568629,autumn
New York,2010-11-22,22.180086415999188,autumn
New York,2010-11-23,10.614006476756847,autumn
New York,2010-11-24,11.588450487656337,autumn
New York,2010-11-25,10.889509711389064,autumn
New York,2010-11-26,18.47774068121819,autumn
New York,2010-11-27,3.71781464919948,autumn
New York,2010-11-28,2.103319829322372,autumn
New York,2010-11-29,11.64218190742674,autumn
New York,2010-11-30,14.91049294723684,autumn
New York,2010-12-01,2.3103379197908054,winter
New York,2010-12-02,10.161044227716642,winter
New York,2010-12-03,3.7525284130107,winter
New York,2010-12-04,1.1648136810616438,winter
New York,2010-12-05,7.379138556990967,winter
New York,2010-12-06,-0.36612942407553634,winter
New York,2010-12-07,-0.33704542725280945,winter
New York,2010-12-08,2.1876527002436115,winter
New York,2010-12-09,1.6241531716275646,winter
New York,2010-12-10,0.31672823170098574,winter
New York,2010-12-11,0.16707757149899938,winter
New York,2010-12-12,0.2299974687433329,winter
New York,2010-12-13,0.20505168073333416,winter
New York,2010-12-14,4.544256278939317,winter
New York,2010-12-15,6.1775962920808505,winter
New York,2010-12-16,-0.2005481706634379,winter
New York,2010-12-17,-3.889734447430043,winter
New York,2010-12-18,-6.043253533833797,winter
New York,2010-12-19,-1.6518726987257435,winter
New York,2010-12-20,-1.2140575469161856,winter
New York,2010-12-21,6.840584269633139,winter
New York,2010-12-22,-7.8160128708210586,winter
New York,2010-12-23,-0.07136005598288556,winter
New York,2010-12-24,-2.8336826466532816,winter
New York,2010-12-25,3.0265778084700563,winter
New York,2010-12-26,-8.023633774361592,winter
New York,2010-12-27,-2.3042791502076505,winter
New York,2010-12-28,0.6194009954804571,winter
New York,2010-12-29,1.4101912990239782,winter
New York,2010-12-30,-6.780962236849371,winter
New York,2010-12-31,-3.1077833679646263,winter
New York,2011-01-01,-1.3233178414114355,winter
New York,2011-01-02,-0.6633759534994678,winter
New York,2011-01-03,4.842180491410772,winter
New York,2011-01-04,4.644008257133063,winter
New York,2011-01-05,-6.008094866683082,winter
New York,2011-01-06,-0.7817876759184595,winter
New York,2011-01-07,-0.3797616502177482,winter
New York,2011-01-08,-4.007088218444122,winter
New York,2011-01-09,-8.31546314011655,winter
New York,2011-01-10,-0.8247700937983347,winter
New York,2011-01-11,-5.52051940602762,winter
New York,2011-01-12,1.1977484547726123,winter
New York,2011-01-13,6.20062312951577,winter
New York,2011-01-14,3.318257609526571,winter
New York,2011-01-15,-5.2760933701524335,winter
New York,2011-01-16,8.938034186970844,winter
New York,2011-01-17,2.58244309964265,winter
New York,2011-01-18,5.088619321639131,winter
New York,2011-01-19,7.679078785716892,winter
New York,2011-01-20,12.113386918196408,winter
New York,2011-01-21,-7.869094421451632,winter
New York,2011-01-22,2.501332791600699,winter
New York,2011-01-23,-5.062685765941656,winter
New York,2011-01-24,-1.6783765657172234,winter
New York,2011-01-25,2.942955950252454,winter
New York,2011-01-26,-2.5241709385156037,winter
New York,2011-01-27,-0.7254488190145967,winter
New York,2011-01-28,-0.43727293092374325,winter
New York,2011-01-29,3.6856891233966094,winter
New York,2011-01-30,1.9022420811305918,winter
New York,2011-01-31,0.7815001318084348,winter
New York,2011-02-01,-0.40325841470839724,winter
New York,2011-02-02,0.6196016439329346,winter
New York,2011-02-03,5.308745297740021,winter
New York,2011-02-04,2.5012530103297763,winter
New York,2011-02-05,3.623143842471248,winter
New York,2011-02-06,-3.7342680837124402,winter
New York,2011-02-07,-3.6067838464571063,winter
New York,2011-02-08,-2.6212382780683936,winter
New York,2011-02-09,-1.5495632156918349,winter
New York,2011-02-10,6.874592311088563,winter
New York,2011-02-11,-4.426867434213574,winter
New York,2011-02-12,3.8047110877995145,winter
New York,2011-02-13,1.5945773745200715,winter
New York,2011-02-14,4.280859425482047,winter
New York,2011-02-15,-3.470699302981262,winter
New York,2011-02-16,0.18063655608205387,winter
New York,2011-02-17,-4.172316477875668,winter
New York,2011-02-18,2.595353677583912,winter
New York,2011-02-19,-0.4270943856188503,winter
New York,2011-02-20,7.323351908488541,winter
New York,2011-02-21,-9.323453777920212,winter
New York,2011-02-22,-1.4475014490458373,winter
New York,2011-02-23,-4.372015331671161,winter
New York,2011-02-24,-3.9938217846900503,winter
New York,2011-02-25,-2.946865905492003,winter
New York,2011-02-26,-1.831536757046481,winter
New York,2011-02-27,1.158796885400027,winter
New York,2011-02-28,-0.30294132214486275,winter
New York,2011-03-01,11.806634694820508,spring
New York,2011-03-02,5.589371068342237,spring
New York,2011-03-03,10.890281021289729,spring
New York,2011-03-04,-1.5552196362982884,spring
New York,2011-03-05,12.094229510304665,spring
New York,2011-03-06,8.757887342372078,spring
New York,2011-03-07,-0.23103209469580221,spring
New York,2011-03-08,2.2363698600239736,spring
New York,2011-03-09,12.9397154479013,spring
New York,2011-03-10,9.747095965597083,spring
New York,2011-03-11,9.038349320067052,spring
New York,2011-03-12,12.929437997130986,spring
New York,2011-03-13,7.786854303878342,spring
New York,2011-03-14,10.136618247479776,spring
New York,2011-03-15,4.902427988558493,spring
New York,2011-03-16,6.171788950657884,spring
New York,2011-03-17,10.20029318435651,spring
New York,2011-03-18,12.745453603721161,spring
New York,2011-03-19,8.401428340064788,spring
New York,2011-03-20,11.625939260624145,spring
New York,2011-03-21,14.63009080369112,spring
New York,2011-03-22,20.76585284755315,spring
New York,2011-03-23,3.127304524214604,spring
New York,2011-03-24,16.523819593626918,spring
New York,2011-03-25,10.245140545234287,spring
New York,2011-03-26,12.80868074003363,spring
New York,2011-03-27,5.782607910761148,spring
New York,2011-03-28,6.583390369195704,spring
New York,2011-03-29,11.02257867374019,spring
New York,2011-03-30,7.179459209037508,spring
New York,2011-03-31,-0.02473425974099941,spring
New York,2011-04-01,2.0999797684874655,spring
New York,2011-04-02,6.587343401235166,spring
New York,2011-04-03,3.871880597007568,spring
New York,2011-04-04,-2.2956308211140475,spring
New York,2011-04-05,1.9391293461625059,spring
New York,2011-04-06,6.288690052744315,spring
New York,2011-04-07,4.868259734743241,spring
New York,2011-04-08,17.65353010283073,spring
New York,2011-04-09,14.292254763169861,spring
New York,2011-04-10,17.783017029984798,spring
New York,2011-04-11,11.821432669887484,spring
New York,2011-04-12,9.702280614935708,spring
New York,2011-04-13,17.43982029815253,spring
New York,2011-04-14,14.139672671369354,spring
New York,2011-04-15,6.6018108604059345,spring
New York,2011-04-16,8.76885580951856,spring
New York,2011-04-17,6.486729575467354,spring
New York,2011-04-18,13.183004731796345,spring
New York,2011-04-19,3.857001549131296,spring
New York,2011-04-20,5.23633723211957,spring
New York,2011-04-21,9.609119400438704,spring
New York,2011-04-22,11.432432302489966,spring
New York,2011-04-23,19.83697659702403,spring
New York,2011-04-24,14.2736655692999,spring
New York,2011-04-25,12.973018874104723,spring
New York,2011-04-26,13.324671865870776,spring
New York,2011-04-27,13.832908450988278,spring
New York,2011-04-28,15.767839668404601,spring
New York,2011-04-29,14.352319644064483,spring
New York,2011-04-30,8.243662176040624,spring
New York,2011-05-01,11.29582505969546,spring
New York,2011-05-02,3.3849865729229145,spring
New York,2011-05-03,13.099887966787104,spring
New York,2011-05-04,8.599288118302558,spring
New York,2011-05-05,11.804146911241256,spring
New York,2011-05-06,10.903102934545366,spring
New York,2011-05-07,5.749546198267781,spring
New York,2011-05-08,10.242637981933937,spring
New York,2011-05-09,3.68955704228895,spring
New York,2011-05-10,8.244999433862295,spring
New York,2011-05-11,9.511437398915493,spring
New York,2011-05-12,12.005713065150271,spring
New York,2011-05-13,13.69498529594081,spring
New York,2011-05-14,9.81004537074437,spring
New York,2011-05-15,5.14209442327167,spring
New York,2011-05-16,13.664038002041336,spring
New York,2011-05-17,12.3949206576357,spring
New York,2011-05-18,9.707851477194572,spring
New York,2011-05-19,12.74200871088986,spring
New York,2011-05-20,15.494572024111829,spring
New York,2011-05-21,2.448922854573019,spring
New York,2011-05-22,13.553905916503457,spring
New York,2011-05-23,7.922947741029395,spring
New York,2011-05-24,23.76607906886295,spring
New York,2011-05-25,16.598083620737274,spring
New York,2011-05-26,16.970486938955535,spring
New York,2011-05-27,10.19694824416528,spring
New York,2011-05-28,3.2015553307003017,spring
New York,2011-05-29,13.924725343170826,spring
New York,2011-05-30,13.790462552777795,spring
New York,2011-05-31,4.250460794763924,spring
New York,2011-06-01,15.178493088017117,summer
New York,2011-06-02,33.660334278149534,summer
New York,2011-06-03,16.903049435112166,summer
New York,2011-06-04,29.503989050705314,summer
New York,2011-06-05,20.704240524505398,summer
New York,2011-06-06,25.86445291090828,summer
New York,2011-06-07,15.329444724291909,summer
New York,2011-06-08,29.28279665829643,summer
New York,2011-06-09,12.2743316404288,summer
New York,2011-06-10,24.789100984469382,summer
New York,2011-06-11,20.703518228649607,summer
New York,2011-06-12,18.800143810719334,summer
New York,2011-06-13,34.37831856120997,summer
New York,2011-06-14,23.519517182692535,summer
New York,2011-06-15,26.86293224749227,summer
New York,2011-06-16,21.34096035768107,summer
New York,2011-06-17,22.3122958233755,summer
New York,2011-06-18,22.802040664839524,summer
New York,2011-06-19,22.084261272411418,summer
New York,2011-06-20,22.968053201371998,summer
New York,2011-06-21,24.02821933794939,summer
New York,2011-06-22,22.4240063854562,summer
New York,2011-06-23,20.121808517134472,summer
New York,2011-06-24,29.845319151880258,summer
New York,2011-06-25,17.216639560583072,summer
New York,2011-06-26,34.191159402726925,summer
New York,2011-06-27,31.561821823721075,summer
New York,2011-06-28,23.50647741853089,summer
New York,2011-06-29,15.470152395206016,summer
New York,2011-06-30,24.586025289198826,summer
New York,2011-07-01,28.053073739175733,summer
New York,2011-07-02,20.95883995463271,summer
New York,2011-07-03,15.133077581152262,summer
New York,2011-07-04,23.47742506345366,summer
New York,2011-07-05,29.419102214044354,summer
New York,2011-07-06,23.378613948673404,summer
New York,2011-07-07,28.951382831416783,summer
New York,2011-07-08,26.383105213325518,summer
New York,2011-07-09,18.445844676598764,summer
New York,2011-07-10,20.731338279178875,summer
New York,2011-07-11,22.48179815809377,summer
New York,2011-07-12,28.43528623134296,summer
New York,2011-07-13,21.868050554249564,summer
New York,2011-07-14,33.10910493572131,summer
New York,2011-07-15,23.171999933739606,summer
New York,2011-07-16,22.55292616351627,summer
New York,2011-07-17,27.76591731661166,summer
New York,2011-07-18,15.444680375822836,summer
New York,2011-07-19,25.55802222826416,summer
New York,2011-07-20,24.397706973630545,summer
New York,2011-07-21,24.846445847712346,summer
New York,2011-07-22,19.021557302276307,summer
New York,2011-07-23,24.3112135759815,summer
New York,2011-07-24,22.608566534816667,summer
New York,2011-07-25,29.356769349478544,summer
New York,2011-07-26,22.820413698086796,summer
New York,2011-07-27,21.673858079844006,summer
New York,2011-07-28,25.30052956022203,summer
New York,2011-07-29,22.147323760986303,summer
New York,2011-07-30,31.801586111710446,summer
New York,2011-07-31,27.25908722349139,summer
New York,2011-08-01,10.7075367983334,summer
New York,2011-08-02,30.711562163139703,summer
New York,2011-08-03,26.637495381973388,summer
New York,2011-08-04,33.25235092632901,summer
New York,2011-08-05,24.6765813001753,summer
New York,2011-08-06,25.44784790627095,summer
New York,2011-08-07,24.95599282742123,summer
New York,2011-08-08,13.599267718451495,summer
New York,2011-08-09,22.964797996116154,summer
New York,2011-08-10,18.688088069261664,summer
New York,2011-08-11,16.68929429295739,summer
New York,2011-08-12,22.61968338132233,summer
New York,2011-08-13,29.237830839524015,summer
New York,2011-08-14,24.25553989056736,summer
New York,2011-08-15,21.96409771183138,summer
New York,2011-08-16,30.61261502692418,summer
New York,2011-08-17,24.48399739758011,summer
New York,2011-08-18,26.22079003100908,summer
New York,2011-08-19,24.149405623491894,summer
New York,2011-08-20,21.031795108520853,summer
New York,2011-08-21,23.341423804429194,summer
New York,2011-08-22,18.148318259376392,summer
New York,2011-08-23,26.804066419313067,summer
New York,2011-08-24,23.35355666380507,summer
New York,2011-08-25,21.441843331615626,summer
New York,2011-08-26,23.91968942961731,summer
New York,2011-08-27,22.771889265989262,summer
New York,2011-08-28,26.91524488227543,summer
New York,2011-08-29,26.86109944329432,summer
New York,2011-08-30,19.88350047703313,summer
New York,2011-08-31,28.40003360513582,summer
New York,2011-09-01,14.427287776167706,autumn
New York,2011-09-02,10.65321092548342,autumn
New York,2011-09-03,17.046984811570074,autumn
New York,2011-09-04,13.919919736930533,autumn
New York,2011-09-05,7.076560329661684,autumn
New York,2011-09-06,15.46959380407279,autumn
New York,2011-09-07,15.016219293812838,autumn
New York,2011-09-08,11.935737522156414,autumn
New York,2011-09-09,23.517676278657934,autumn
New York,2011-09-10,11.586525107174115,autumn
New York,2011-09-11,19.641268335991082,autumn
New York,2011-09-12,15.403687113764382,autumn
New York,2011-09-13,19.130152020912462,autumn
New York,2011-09-14,15.729921326430075,autumn
New York,2011-09-15,16.537508273080505,autumn
New York,2011-09-16,20.552221928665723,autumn
New York,2011-09-17,21.190214493119,autumn
New York,2011-09-18,19.964342791225537,autumn
New York,2011-09-19,10.646276378609114,autumn
New York,2011-09-20,20.86336275148721,autumn
New York,2011-09-21,17.999640964755567,autumn
New York,2011-09-22,21.32322398156509,autumn
New York,2011-09-23,17.424404549228502,autumn
New York,2011-09-24,12.805383790762955,autumn
New York,2011-09-25,21.836555583297,autumn
New York,2011-09-26,17.269291589610564,autumn
New York,2011-09-27,11.197382410790238,autumn
New York,2011-09-28,11.651246540500763,autumn
New York,2011-09-29,18.56907940862794,autumn
New York,2011-09-30,30.147546096644643,autumn
New York,2011-10-01,25.543553485812023,autumn
New York,2011-10-02,10.104151466043199,autumn
New York,2011-10-03,16.33977586205686,autumn
New York,2011-10-04,15.52088252395766,autumn
New York,2011-10-05,14.03244705384286,autumn
New York,2011-10-06,8.419895122291651,autumn
New York,2011-10-07,15.61590037876111,autumn
New York,2011-10-08,15.518281580652904,autumn
New York,2011-10-09,9.856149903298805,autumn
New York,2011-10-10,13.49204039491193,autumn
New York,2011-10-11,18.203845254506565,autumn
New York,2011-10-12,19.94748929316997,autumn
